qid,label,desc,sitelinks,date,image,country
Q289204,Lost Highway,1997 film by David Lynch,33,1997-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Lost%20Highway%20Filmlogo.png,United States of America|France
Q303719,An Affair to Remember,1957 film by Leo McCarey,33,1957-07-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Deborah%20Kerr%20in%20An%20Affair%20to%20Remember%20trailer.jpg,United States of America
Q300552,A Serbian Film,2010 film by Srđan Spasojević,33,2010-03-15T00:00:00Z,,Serbia
Q976558,Forbidden Games,1952 film by René Clément,33,1952-05-09T00:00:00Z,,France
Q945138,Bedknobs and Broomsticks,1971 film by Robert Stevenson,33,1971-10-07T00:00:00Z,,United States of America|United Kingdom
Q29446,Mama,2013 film by Andrés Muschietti,33,2013-01-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mama%20logo.jpg,Canada|Spain|Mexico
Q15079316,In the Heart of the Sea,2015 American biographical adventure-drama film directed by Ron Howard,33,2015-12-03T00:00:00Z,,Spain|United States of America|Australia
Q45386,Invasion of the Body Snatchers,1956 US science fiction film directed by Don Siegel,33,1956-02-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Dana%20Wynter%20and%20Kevin%20McCarthy.jpg,United States of America
Q45384,Carrie,2013 film by Kimberly Peirce,33,2013-10-07T00:00:00Z,,United States of America
Q369388,House of Flying Daggers,2004 film by Zhang Yimou,33,2005-01-06T00:00:00Z,,People's Republic of China|Hong Kong
Q1057015,Taken 2,2012 film by Olivier Megaton,33,2012-10-04T00:00:00Z,,France
Q15631322,Planes: Fire & Rescue,2014 animated Disneytoon Studios film directed by Roberts Gannaway,33,2014-07-17T00:00:00Z,,United States of America
Q17062774,Trainwreck,2015 American romantic comedy film directed by Judd Apatow,33,2015-03-15T00:00:00Z,,United States of America
Q402818,Letters to Juliet,2010 American romantic drama film directed by Gary Winick,33,2010-04-25T00:00:00Z,,United States of America|Italy
Q425992,The Day the Earth Stood Still,1951 US science fiction film directed by Robert Wise,33,1951-09-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/KlaatuandGortdepart.jpg,United States of America
Q15972938,Gods of Egypt,2016 US fantasy film directed by Alex Proyas,33,2016-02-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Alex%20Proyas%20by%20Sachyn%20Mital.jpg,United States of America|Australia
Q1124080,Hide and Seek,2005 American thriller film directed by John Polson,33,2005-04-07T00:00:00Z,,United States of America
Q17183895,The Walk,2015 film by Robert Zemeckis,33,2015-09-30T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/PhilippePetitAAFeb09.jpg,United States of America
Q427386,In the Line of Fire,1993 thriller movie directed by Wolfgang Petersen,33,1993-07-09T00:00:00Z,,United States of America
Q464111,The Boys from Brazil,1978 film by Franklin J. Schaffner,33,1985-09-19T00:00:00Z,,United States of America|United Kingdom
Q1130310,The Skin I Live In,2011 film by Pedro Almodóvar,33,2011-05-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Haut%2C%20in%20der%20ich%20wohne%20logo.png,Spain
Q18415459,The Nice Guys,2016 action comedy film by Shane Black,33,2016-05-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Nice%20Guys%20Logo.png,United States of America
Q467248,Pay It Forward,2000 American drama film directed by Mimi Leder,33,2001-04-05T00:00:00Z,,United States of America
Q433000,When Father Was Away on Business,1985 film by Emir Kusturica,33,1985-09-12T00:00:00Z,,Socialist Federal Republic of Yugoslavia
Q18398561,Frozen Fever,2015 American animated short film,33,2015-03-12T00:00:00Z,,United States of America
Q470735,The Dirty Dozen,"1967 film starring Lee Marvin, Ernest Borgnine and Charles Bronson",33,1967-06-15T00:00:00Z,,United States of America|United Kingdom
Q1125442,The Age of Innocence,1993 film by Martin Scorsese,33,1993-11-18T00:00:00Z,,United States of America
Q1129308,Barnyard,2006 film by Steve Oedekerk,33,2006-10-05T00:00:00Z,,United States of America|Germany
Q468253,The Ring Two,2005 film by Hideo Nakata,33,2005-03-17T00:00:00Z,,United States of America
Q466297,The Fisher King,1991 film by Terry Gilliam,33,1991-10-31T00:00:00Z,,United States of America
Q1139454,The Straight Story,1999 film directed by David Lynch,33,1999-05-21T00:00:00Z,,United States of America|France|United Kingdom
Q474098,Amores perros,2000 film by Alejandro González Iñárritu,33,2000-05-14T00:00:00Z,,Mexico
Q483591,Anacondas: The Hunt for the Blood Orchid,2004 film by Dwight H. Little,33,2004-12-09T00:00:00Z,,United States of America
Q19614711,Independence Day: Resurgence,2016 US science fiction film directed by Roland Emmerich,33,2016-06-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Independence%20Day%20Resurgence.jpg,United States of America
Q500460,Evolution,2001 science fiction comedy film by Ivan Reitman,33,2001-07-19T00:00:00Z,,United States of America
Q472165,Secret Window,2004 American film directed by David Koepp,33,2004-03-12T00:00:00Z,,United States of America
Q1145732,Sleepers,1996 American cinema,33,1997-01-30T00:00:00Z,,United States of America
Q498906,Ferris Bueller's Day Off,1986 film by John Hughes,33,1986-12-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Matthew%20Broderick.jpg,United States of America
Q1146552,Point Break,1991 film by Kathryn Bigelow,33,1991-09-19T00:00:00Z,,Japan|United States of America
Q502629,Romancing the Stone,1984 adventure comedy movie directed by Robert Zemeckis,33,1984-03-30T00:00:00Z,,United States of America|Mexico
Q19315473,Snowden,2016 biographical political thriller film by Oliver Stone,33,2016-09-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Dave%20Karger%2C%20Oliver%20Stone%2C%20Joseph%20Gordon-Levitt%2C%20Shailene%20Woodley%20%26%20Zachary%20Quinto%20%2828247842350%29.jpg,United States of America|France|Germany
Q504151,Trading Places,1983 comedy film directed by John Landis,33,1983-12-16T00:00:00Z,,United States of America
Q20950014,Café Society,2016 film by Woody Allen,33,2016-11-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cannes%202016%201.jpg,United States of America
Q19842746,Teenage Mutant Ninja Turtles: Out of the Shadows,2016 American 3D science fiction action comedy film directed by Dave Green,33,2016-05-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/TMNT%20Out%20of%20the%20Shadows%20logo.png,United States of America
Q497622,Poltergeist,1982 American supernatural horror film directed by Tobe Hooper,33,1982-09-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Poltergeist%20Filmlogo.png,United States of America
Q21450480,Storks,2016 American animated film,33,2016-09-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stoerche%20Abenteuer%20im%20Anflug%20Logo.png,United States of America
Q1197185,The Right Stuff,1983 film by Philip Kaufman,33,1983-10-21T00:00:00Z,,United States of America
Q24301991,Christopher Robin,2018 live-action film project by Walt Disney Pictures directed by Marc Forster,33,2018-08-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Christopher%20Robin%20Logo%20Black.svg,United States of America|United Kingdom
Q23013713,Loving Vincent,2017 fully painted feature film,33,2017-06-12T00:00:00Z,,United States of America|Poland|United Kingdom
Q23758755,T2 Trainspotting,2017 British black comedy crime drama film by Danny Boyle,33,2017-01-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/T2%20Trainspotting%20Logo.png,United Kingdom
Q23894629,Eternals,upcoming superhero film produced by Marvel Studios,33,2021-11-04T00:00:00Z,,United States of America
Q28840385,Hotel Transylvania 3: Summer Vacation,2018 film directed by Genndy Tartakovsky,33,2018-06-13T00:00:00Z,,United States of America
Q35160593,Johnny English Strikes Again,2018 film directed by David Kerr,33,2018-09-14T00:00:00Z,,United States of America|France|United Kingdom
Q30321629,All the Money in the World,2017 by Ridley Scott,33,2017-12-08T00:00:00Z,,United States of America
Q58894738,The Two Popes,2019 film directed by Fernando Meirelles,33,2019-11-27T00:00:00Z,,United States of America|Italy|United Kingdom|Argentina
Q28127581,On Body and Soul,2017 film,33,2017-02-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/MJK31133%20Testr%C5%91l%20%C3%A9s%20l%C3%A9lekr%C5%91l%20%28Berlinale%202017%29.jpg,Hungary
Q1364029,Peter Pan,2003 US children's movie directed by P. J. Hogan,33,2003-11-22T00:00:00Z,,United States of America|United Kingdom
Q38689704,Dolittle,2020 film directed by Stephen Gaghan,33,2020-01-16T00:00:00Z,,United States of America
Q1365174,"Divorce, Italian Style",1961 film,33,1961-12-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mastroianni%20divorzio%20italiana.jpg,Italy
Q72090,Joyeux Noël,2005 film by Christian Carion,32,2005-11-09T00:00:00Z,,Norway|Belgium|France|United Kingdom|Germany|Romania
Q158474,Eagle Eye,2008 techno-thriller film directed by D. J. Caruso,32,2008-10-09T00:00:00Z,,United States of America|Germany
Q83103,2 Girls 1 Cup,2007 Brazilian scat-fetish pornographic film,32,2007-01-05T00:00:00Z,,Brazil
Q163549,Black Book,2006 film by Paul Verhoeven,32,2006-09-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Black%20Book%202005%20film%20set.jpg,Belgium|Netherlands|United Kingdom|Germany
Q514293,Red Heat,1988 film directed by Walter Hill,32,1988-10-06T00:00:00Z,,United States of America
Q522389,The Vow,2012 film by Michael Sucsy,32,2012-02-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20vow.svg,United States of America
Q525860,Beverly Hills Cop II,1987 American action comedy film directed by Tony Scott,32,1987-05-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Log%20beverly%20hills%20cop%202%20de.png,United States of America
Q573112,Jodhaa Akbar,2008 film by Ashutosh Gowariker,32,2008-04-03T00:00:00Z,,India
Q531310,The Accused,1988 film by Jonathan Kaplan,32,1989-02-23T00:00:00Z,,Canada|United States of America
Q543462,Total Eclipse,1996 film by Agnieszka Holland,32,1996-06-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gildehuizen%20Antwerpen.jpg,United States of America|Belgium|Italy|France|United Kingdom
Q592445,Disturbia,2007 film by D. J. Caruso,32,2007-04-04T00:00:00Z,,United States of America
Q593877,Lolita,1997 film by Adrian Lyne,32,1997-09-27T00:00:00Z,,United States of America|France
Q728404,The Pelican Brief,1993 thriller movie directed by Alan J. Pakula,32,1994-03-10T00:00:00Z,,United States of America
Q205532,The Wolfman,2010 film by Joe Johnston,32,2010-02-11T00:00:00Z,,United States of America
Q739498,Assassins,1995 American action thriller film by Richard Donner,32,1995-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Assassins%20die%20killer.svg,United States of America|France
Q602094,The Flintstones,1994 US comedy film directed by Brian Levant,32,1994-05-27T00:00:00Z,,United States of America
Q571197,Tango & Cash,1989 American buddy cop action comedy film,32,1990-03-29T00:00:00Z,,United States of America
Q572221,Miss Congeniality 2: Armed and Fabulous,2005 comedy film directed by John Pasquin,32,2005-03-11T00:00:00Z,,United States of America
Q733722,Love and Other Drugs,2010 film by Edward Zwick,32,2011-01-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Love%20%26%20other%20drugs.png,United States of America
Q538412,Breaking the Waves,1996 film by Lars von Trier,32,1996-05-18T00:00:00Z,,Norway|Denmark|Sweden|Netherlands|France|Iceland
Q737650,My Blueberry Nights,2007 film by Wong Kar-wai,32,2007-05-16T00:00:00Z,,United States of America|France|People's Republic of China|Hong Kong
Q1413227,The Trouble with Harry,1955 film by Alfred Hitchcock,32,1955-09-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Trouble%20with%20Harry.jpg,United States of America
Q750003,Sleeper,1973 futuristic science fiction comedy film directed by Woody Allen,32,1973-12-17T00:00:00Z,,United States of America
Q213999,21,2008 American film directed by Robert Luketic,32,2008-03-07T00:00:00Z,,United States of America
Q836298,The Omen,1976 horror film.,32,1976-09-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Das%20Omen%20Logo.png,United States of America|United Kingdom
Q834165,Looney Tunes: Back in Action,2003 film directed by Joe Dante,32,2003-12-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Looneytunes-bia-logo.svg,United States of America|Germany
Q603696,Days of Thunder,1990 film by Tony Scott,32,1990-06-27T00:00:00Z,,United States of America
Q841781,Gaslight,1944 film by George Cukor,32,1944-05-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gaslight%201944%20trailer%283%29.jpg,United States of America
Q622763,Legend of the Guardians: The Owls of Ga'Hoole,2010 Australian-American computer-animated fantasy-adventure film directed by Zack Snyder,32,2010-09-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Guardians%20of%20gahoole%20logo.jpg,United States of America|Australia
Q751769,Lethal Weapon 3,1992 action film by Richard Donner,32,1992-05-15T00:00:00Z,,United States of America
Q842094,Defiance,2008 World War II film starring Daniel Craig and Liev Schreiber directed by Edward Zwick,32,2008-12-31T00:00:00Z,,United States of America
Q842292,Whisper of the Heart,1995 Japanese animated film directed by Yoshifumi Kondō and manga series,32,1995-07-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mimi%20wo%20sumaseba%20logo.jpg,Japan
Q844497,The Pink Panther,2006 film by Shawn Levy,32,2006-03-09T00:00:00Z,,United States of America
Q844506,"Me, Myself & Irene","2000 film by Peter Farrelly, Bobby Farrelly",32,2000-10-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Moi%20moi-meme%20et%20irene%20multi.PNG,United States of America
Q844887,48 Hrs.,1982 film by Walter Hill,32,1983-04-29T00:00:00Z,,United States of America
Q845204,The Exorcism of Emily Rose,2005 film by Scott Derrickson,32,2005-11-24T00:00:00Z,,United States of America
Q755523,Doom,2005 film based on the video game series directed by Andrzej Bartkowiak,32,2005-10-20T00:00:00Z,,United States of America|United Kingdom|Germany|Czech Republic
Q755715,Underworld: Rise of the Lycans,2009 American action horror film directed by Patrick Tatopoulos,32,2009-01-22T00:00:00Z,,United States of America
Q756329,Atlantic City,1980 French-Canadian romantic crime film directed by Louis Malle,32,1980-11-21T00:00:00Z,,Canada|United States of America|France
Q756572,Taxi 2,2000 film by Gérard Krawczyk,32,2000-08-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Peugeot%20406%20Taxi.jpg,France
Q766427,Pain & Gain,2013 American comedy crime film directed by Michael Bay,32,2013-04-11T00:00:00Z,,United States of America
Q849162,Event Horizon,1997 British-American science fiction horror movie directed by Paul W. S. Anderson,32,1997-08-15T00:00:00Z,,United States of America|United Kingdom
Q784444,G-Force,2009 film produced by Walt Disney Pictures,32,2009-05-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/G-Force%20Logo.svg,United States of America
Q644276,Unstoppable,2010 action thriller film by Tony Scott,32,2010-10-26T00:00:00Z,,United States of America
Q778161,Touch of Evil,1958 film by Orson Welles,32,1958-05-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Touch%20of%20Evil%20%281958%20poster%29.jpg,United States of America
Q868177,Battle: Los Angeles,sleep potion and flash in pants is not bruce and tom estist means tear of the sun reflective amber point tap not yet if asked at circle 2,32,2011-03-11T00:00:00Z,,United States of America
Q865346,From Paris with Love,2010 film by Pierre Morel,32,2010-03-25T00:00:00Z,,United States of America|France
Q852391,Cinderella II: Dreams Come True,2002 film by Darrell Rooney,32,2002-02-26T00:00:00Z,,United States of America
Q888136,The Tale of the Princess Kaguya,2013 Japanese animated film directed by Isao Takahata,32,2013-11-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Kaguya-hime%20no%20monogatari%20title.jpg,Japan
Q815550,Transporter 3,2008 film by Olivier Megaton,32,2009-01-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Transporter%203.svg,United States of America|France|United Kingdom
Q815608,Red Riding Hood,2011 film by Catherine Hardwicke,32,2011-04-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20riding%20hood.png,Canada|United States of America
Q815681,The Pink Panther 2,2009 film by Harald Zwart,32,2009-02-12T00:00:00Z,,United States of America|France
Q786562,The Good Shepherd,2006 film directed by Robert De Niro,32,2006-12-11T00:00:00Z,,United States of America
Q245063,Fitna,2008 film by Geert Wilders,32,2008-03-27T00:00:00Z,,Netherlands
Q909071,The Mummy,1932 horror film directed by Karl Freund,32,1932-12-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mummy%2032.jpg,United States of America
Q832047,The Naked Gun: From the Files of Police Squad!,1988 film by David Zucker,32,1988-12-02T00:00:00Z,,United States of America
Q832093,Cannibal Holocaust,1980 film directed by Ruggero Deodato,32,1980-02-07T00:00:00Z,,Italy
Q820009,Final Destination 2,2003 American supernatural horror film,32,2003-01-30T00:00:00Z,,United States of America
Q3077738,The Bling Ring,2013 film directed by Sofia Coppola,32,2013-05-16T00:00:00Z,,Japan|United States of America|France|United Kingdom|Germany
Q8665,Workers Leaving the Lumière Factory,1895 French short black-and-white silent documentary film directed by Auguste and Louis Lumière,32,1895-03-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/La%20sortie%20des%20usines%20Lumiere.jpg,France
Q662342,K-19: The Widowmaker,2002 film by Kathryn Bigelow,32,2002-09-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/K-19.jpg,Canada|United States of America|United Kingdom|Germany
Q2855777,Non-Stop,2014 film by Jaume Collet-Serra,32,2014-01-27T00:00:00Z,,Canada|United States of America|France|United Kingdom
Q822057,Primal Fear,1996 film directed by Gregory Hoblit,32,1996-04-03T00:00:00Z,,United States of America
Q276772,Dredd,2012 British science fiction-action film,32,2012-09-21T00:00:00Z,,United States of America|United Kingdom|South Africa|India
Q913545,Ali,2001 film directed by Michael Mann,32,2001-12-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20%282001%20film%29%20logo.svg,United States of America
Q280400,Matilda,1996 American fantasy film by Danny DeVito,32,1997-03-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20de%20la%20pel%C3%ADcula%20Matilda.JPG,United States of America
Q682549,Mr. Popper's Penguins,2011 film by Mark Waters,32,2011-06-17T00:00:00Z,,United States of America
Q926309,Brüno,2009 mockumentary comedy film by Larry Charles,32,2009-07-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Br%C3%BCno.JPG,United States of America|United Kingdom
Q936425,A Very Long Engagement,2004 film by Jean-Pierre Jeunet,32,2005-01-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Costume%20Mathilde%20-%20Un%20long%20dimanche%20de%20fian%C3%A7ailles.jpg,France
Q4668586,About Time,2013 British romantic dramedy film directed by Richard Curtis,32,2013-09-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Alles-eine-Frage-der-Zeit-Logo.svg,United Kingdom
Q291170,Boogie Nights,1997 film by Paul Thomas Anderson,32,1998-06-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Boogie%20Nights%20logo.png,United States of America
Q27343,Warm Bodies,2013 American zombie romantic comedy film,32,2013-02-07T00:00:00Z,,United States of America
Q3396071,Pompeii,2014 American film directed by Paul W. S. Anderson,32,2014-02-18T00:00:00Z,,Canada|United States of America|Germany
Q24980,Monty Python's The Meaning of Life,1983 musical-sketch comedy film by the Monty Python team,32,1983-08-26T00:00:00Z,,United Kingdom
Q300559,A Single Man,2009 film by Tom Ford,32,2010-04-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/ASingleManCastVenice66.jpg,United States of America
Q301049,Winter's Bone,2010 film by Debra Granik,32,2011-03-31T00:00:00Z,,United States of America
Q956681,We Bought a Zoo,2011 film by Cameron Crowe,32,2012-03-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/We%20bought%20a%20zoo.svg,United States of America
Q724960,Bloodsport,1988 American martial arts film by Newt Arnold,32,1988-06-09T00:00:00Z,,United States of America
Q310617,"Paris, je t'aime",2006 anthology film on the arrondissements of Paris,32,2007-01-25T00:00:00Z,,Switzerland|France|United Kingdom|Germany
Q965266,Thumbelina,1994 American animated film directed by Don Bluth and Gary Goldman,32,1994-03-30T00:00:00Z,,United States of America
Q722281,Ashes and Diamonds,1958 film by Andrzej Wajda,32,1958-10-03T00:00:00Z,,Poland
Q314418,Mephisto,Film by István Szabó,32,1981-04-24T00:00:00Z,,Hungary|Austria|Germany
Q325648,Head-On,2004 film by Fatih Akın,32,2004-02-12T00:00:00Z,,Turkey|Germany
Q1004531,Bullets Over Broadway,1994 film by Woody Allen,32,1994-09-16T00:00:00Z,,United States of America
Q1008351,Rio Bravo,1959 American Western film directed by Howard Hawks,32,1959-03-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20Bravo%20%281959%20poster%29.jpg,United States of America
Q12103758,The Boxtrolls,"2014 film by Graham Annable, Anthony Stacchi",32,2014-10-16T00:00:00Z,,United States of America
Q332497,Absolute Power,1997 American political thriller film directed by Clint Eastwood,32,1997-02-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Absolute%20power%201997.svg,United States of America
Q41132,Barbarella,1968 film by Roger Vadim,32,1968-10-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Fonda3.JPG,Italy|France
Q339804,Children of Heaven,1997 film directed by Majid Majidi,32,1997-02-01T00:00:00Z,,Iran
Q15712437,Tangerines,2013 film,32,2013-10-15T00:00:00Z,,Estonia|Georgia
Q15713892,Pan,2015 film directed by Joe Wright,32,2015-10-08T00:00:00Z,,United States of America|United Kingdom|Australia
Q1057045,The Kite Runner,2007 drama movie on Afghanistan directed by Marc Forster,32,2008-01-17T00:00:00Z,,United States of America
Q392915,Broken Arrow,1996 American action film directed by John Woo,32,1996-02-15T00:00:00Z,,United States of America
Q378913,The Lord of the Rings,1978 film directed by Ralph Bakshi,32,1978-11-15T00:00:00Z,,United States of America
Q375594,Born Yesterday,1950 film directed by George Cukor,32,1950-12-25T00:00:00Z,,United States of America
Q59781,Titan A.E.,2000 US science fiction film,32,2000-06-16T00:00:00Z,,United States of America
Q372174,Torn Curtain,1966 espionage thriller movie directed by Alfred Hitchcock,32,1966-07-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Torn%20Curtain%20title.jpg,United States of America
Q16971610,Black Mass,2015 film by Scott Cooper,32,2015-09-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/James%20J.%20Bulger%20-%201959%20mugshot.jpg,United States of America|United Kingdom
Q16994327,Goosebumps,2015 film by Rob Letterman,32,2015-10-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Goosebumps%202015%20logo.png,United States of America|Australia
Q15729025,Crimson Peak,2015 film by Guillermo del Toro,32,2015-10-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo1%20Crimson%20Peak.png,Canada|United States of America|Mexico
Q16619265,Pitch Perfect 2,2015 American film directed by Elizabeth Banks,32,2015-05-14T00:00:00Z,,United States of America
Q461768,The Spiderwick Chronicles,2008 American fantasy adventure film directed by Mark Waters,32,2008-03-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/SpiderwickChroniclesSet.jpg,United States of America
Q1122971,The Warriors,1979 action film directed by Walter Hill,32,1979-02-01T00:00:00Z,,United States of America
Q1123006,Superman IV: The Quest for Peace,1987 superhero film directed by Sidney J. Furie,32,1987-07-24T00:00:00Z,,United States of America|United Kingdom
Q460664,Prizzi's Honor,1985 film by John Huston,32,1986-01-30T00:00:00Z,,United States of America
Q1124875,Monster's Ball,2001 film by Marc Forster,32,2001-11-11T00:00:00Z,,United States of America
Q18154625,Straight Outta Compton,2015 film directed by F. Gary Gray,32,2015-08-27T00:00:00Z,,United States of America
Q17183770,Selma,2014 American historical film by Ava DuVernay,32,2014-12-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bloody%20Sunday-Alabama%20police%20attack.jpeg,United States of America|United Kingdom
Q18485021,The Huntsman: Winter's War,2016 film by Cedric Nicolas-Troyan,32,2016-04-07T00:00:00Z,,United States of America
Q467076,Anchorman: The Legend of Ron Burgundy,2004 film by Adam McKay,32,2004-06-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Anchorman-logo.svg,United States of America
Q464951,Flags of Our Fathers,2006 American war drama movie directed by Clint Eastwood,32,2007-01-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/USMC%20War%20Memorial%20Night.jpg,United States of America
Q470759,Kung Fu Hustle,2004 Hong Kong film directed by Stephen Chow,32,2005-06-02T00:00:00Z,,People's Republic of China|Hong Kong
Q470771,From Hell,"2001 film by Albert Hughes, Allen Hughes",32,2002-02-28T00:00:00Z,,United States of America
Q18785102,Ben-Hur,2016 American film directed by Timur Bekmambetov,32,2016-08-18T00:00:00Z,,United States of America
Q18786473,Pete's Dragon,2016 live action-animated fantasy adventure film directed by David Lowery,32,2016-08-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Pete%27s%20Dragon%202016%20Logo.svg,United States of America
Q466101,La Haine,1995 film directed by Mathieu Kassovitz,32,1995-10-26T00:00:00Z,,France
Q1130512,The 9th Company,2005 Russian war drama film by Fyodor Bondarchuk,32,2005-09-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Fedor%20Bondarchuk%20and%20Konstantin%20Kryukov.jpg,Finland|Russia|Ukraine
Q1130705,A Bronx Tale,1993 film directed by Robert De Niro,32,1994-07-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Bronx%20Tale%20Logo.png,United States of America
Q1129069,Johnny Mnemonic,1995 American sci-fi/action film directed by Robert Longo,32,1995-10-12T00:00:00Z,,Canada|United States of America
Q19363691,Money Monster,2016 American crime thriller film,32,2016-05-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Money%20Monster%20Title.JPG,United States of America
Q19544495,Elle,2016 film by Paul Verhoeven,32,2016-05-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Elle%20Cannes%202016%203.jpg,Belgium|France|Germany
Q482662,Any Given Sunday,1999 film by Oliver Stone,32,1999-12-16T00:00:00Z,,United States of America
Q1137372,Four Rooms,"1995 film by Quentin Tarantino, Robert Rodriguez, Alexandre Rockwell, Allison Anders",32,1995-12-25T00:00:00Z,,United States of America
Q1141493,The Heiress,1949 American drama film directed by William Wyler,32,1949-10-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Olivia%20de%20Havilland%20in%20The%20Strawberry%20Blonde%20trailer.JPG,United States of America
Q1156836,October: Ten Days That Shook the World,"1927 film by Sergei Eisenstein, Grigori Aleksandrov",32,1927-11-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Movie%20poster%20October%20%281927%29.jpg,Soviet Union
Q470407,I Am Number Four,2011 film by D. J. Caruso,32,2011-02-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/I%20Am%20Number%20Four%20Logo.svg,United States of America
Q488376,Anatomy of a Murder,1959 film by Otto Preminger,32,1959-07-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/AnatomyMurder2.jpg,United States of America
Q1138968,Nostalghia,1983 film by Andrei Tarkovsky,32,1984-01-20T00:00:00Z,,Italy|Soviet Union
Q19648591,The Divergent Series: Allegiant,2016 American science fiction adventure film directed by Robert Schwentke,32,2016-03-08T00:00:00Z,,United States of America
